epsilon aminocaproic acid	inverse_isa	amino acids nos
aminocaproic acid	inverse_isa	anticoagulant drugs
aminocaproic acid	inverse_isa	hematological agents anticoagulants
epsilon aminocaproic acid	inverse_isa	hemostatic agent
mercaptopurine	inverse_isa	antimetabolite
mercaptopurine	has_contraindicated_drug	unspecified disorder of liver
mercaptopurine	may_be_treated_by	lymphoma small cleaved diffuse
mercaptopurine	metabolic_site_of	hepatic metabolism [pk]
mercaptopurine	inverse_isa	antimetab antineopl
mercaptopurine	has_active_metabolites	azathioprine
mercaptopurine	inverse_isa	immune suppressants
mercaptopurinum	inverse_isa	nucleic acid synthesis inhibitor
mercaptopurine	inverse_isa	immunosuppressive agents
mercapurin	inverse_isa	purine inhibitors
mercaptopurine product	inverse_isa	purine antagonist
mercaptopurine	is_mechanism_of_action_of_chemical_or_drug	enzyme inhibition
mercaptopurine	subset_includes_concept	ctrp terminology
anti-bapde	inverse_isa	oncogens
oxyquinol	inverse_isa	antiprotozoal
oxyquinoline	isa	chlorquinaldol
oxyquinoline	isa	product containing iodoquinol
oxyquinol	inverse_isa	antibacterial agent
oxyquinoline	isa	beta-quinol
calcimycin	inverse_isa	anti-bacterial agents
calcimycin	inverse_isa	calcium ionophore
calcimycin	inverse_isa	antibacterial drugs
a-form dna	inverse_isa	dna structure
temephos	inverse_isa	insecticide
temefos	inverse_isa	insecticides
temefos	inverse_isa	invertebrate pest poison
temephos	inverse_isa	product containing insecticide
abbreviation	isa	rdomain
abbreviations	inverse_isa	terminology entity
preferred abbreviation	subset_includes_concept	carelex etmf terminology
abbreviation	subset_includes_concept	cdisc-glossary
abbreviation	mapped_from	abbreviations as topic
abdomen	part_of	diaphragmatic
abdomen	part_of	gallbladder
abdominal structure	part_of	pancreatic
abdomen and	part_of	spleen
abdominopelvic region	part_of	kidney.right
abdomen+	part_of	left kidney structure
abdominopelvis	part_of	abdominal cavities
abdomen	part_of	abdominal wall
abdomen	has_part	trunk
abdominopelvic region	has_part	truncus
abdomen	part_of	both adrenal glands
abdomen and	part_of	diaphragm
abdomen+	part_of	hepatic body system
abdomen	part_of	kidney - right
abdomen	part_of	left kidney
abdomen	part_of	abdominal cavity
abdominopelvic region	part_of	peritoneal sac
abdominopelvic regions	related_part	lumbar
abdominal	has_regional_part	lower trunk
abdominopelvic regions	related_part	upper right quadrant abdomen
abdomen	related_part	left lower quadrant
abdominal	related_part	pelvic cavity
abdominal	has_regional_part	anterolateral part of trunk
abdominopelvic region	has_regional_part	front of trunk
abdomen+	regional_part_of	anterior part of abdomen
abdominopelvic region	isa	front of abdomen
abdomen	isa	structure of subregion of abdomen
abdomen	has_finding_site	mass; abdominal
abdomen	has_finding_site	abdominal tumor
abdomen and	has_finding_site	abdominal pain
abdominopelvic region	has_finding_site	flank pain
abdomen+	has_finding_site	traumatic diaphragmatic hernias
abdomen	has_finding_site	femoral hernia
abdomen	has_finding_site	inguinal hernia nos
abdominopelvic region	has_finding_site	oblique inguinal hernia
abdominopelvic region	has_finding_site	obturator hernia
abdomen	has_finding_site	scrotal hernia
abdomen	has_finding_site	umbilical hernia
abdomen	has_direct_procedure_site	x-ray abdomen
abdomen+	has_finding_site	gallbladder; colic
abdomen	has_finding_site	umbilical hernia with gangrene
abdomen	has_finding_site	internal hernia
abdominopelvic regions	has_finding_site	fryns syndrome
abdominal	has_finding_site	abdominal bruit
abdomen	has_finding_site	beevor sign
abdominopelvis	has_finding_site	hypoperistalsis
abdomen+	has_finding_site	colic nos
abdomen	has_finding_site	abdominal abscesses
abdomen	has_finding_site	hernia of bochdalek
abdomen	has_direct_procedure_site	fluoroscopy of diaphragm
abdominopelvic region	has_finding_site	abdominal reflex absent
abdominal	has_direct_procedure_site	examination of abdomen
abdomen	has_finding_site	abdomen injury
abdominal	has_finding_site	abdominal infection
abdominopelvis	has_finding_site	hernia of abdominal wall
abdomen	has_finding_site	cesarean wound disruption
abdomen	has_finding_site	pseudo demons meigs syndrome
abdominopelvis	has_finding_site	abdominal mass
abdomen	has_finding_site	abdomen tumors
abdomen	has_finding_site	diaphragmatic hernia
abdominal	has_finding_site	epigastric hernia
abdomen	has_finding_site	inguinal hernia
abdomens	has_finding_site	indirect inguinal hernia
abdomen	has_finding_site	ventral hernia
abdomen	has_direct_procedure_site	laparoscopy
abdomen	has_direct_procedure_site	x-ray;abdomen
abdomens	has_finding_site	biliary colic
abdomen	has_finding_site	gangrenous umbilical hernia
abdomen	has_finding_site	abnormal bowel sounds
abdominopelvic region	has_finding_site	abdominal cavity hernia nos
abdomen and	has_finding_site	hernia of abdominal cavity
abdomen	has_finding_site	hyperactive bowel sounds
abdomen	has_finding_site	congenital diaphragmatic hernia
abdomen	has_direct_procedure_site	abdominal exercise
abdominopelvis	has_finding_site	absent abdominal reflex
abdominopelvic region	has_finding_site	abdominal injury
abdominopelvic region	has_finding_site	bloat
abdominal structure	has_finding_site	bloating
acute abdominal pain syndrome	contraindicated_with_disease	bisacodyl
acute abdomen	contraindicated_with_disease	casanthranol
abdominal syndrome acute	inverse_isa	[d]abdominal pain nos
acute abdominal pain	associated_finding_of	symptoms
acute abdomen	definitional_manifestation_of	pain observations
abdominal cramps	inverse_isa	pain abdominal
abdominal cramping	alternative_of	stomach gripes
cramp abdominal	inverse_isa	unspecified abdominal pain
abdominal cramp	classifies	abdominal pain
crampy abdominal pain	classifies	abdominal pain
abdominal cramping	classifies	bellyache
[d]abdominal cramps	classifies	abdominal pain
cramps abdominal	classifies	abdominal; pain
abdominal cramps	classifies	[d]abdominal pain
griping abdominal	classifies	abdominal pain
griping abdominal	classifies	pain; abdominal
griping abdomen	classifies	[d]abdominal pain
[d]abdominal cramps	classifies	abdmnal pain unspcf site
griping abdomen	classifies	pain in stomach
abdominal cramp	classifies	abdominal pains
crampy abdominal pain	classifies	abdo pain
abdominal cramps	classifies	gut pain
cramp abdominal	classifies	stomach pain
[d]abdominal cramps	has_defining_characteristic	impaired low nutritional intake
abdominal cramping	classifies	abdominal pain nos
abdominal cramp	classifies	abdomen pain
[d]abdominal cramps	inverse_isa	muscle cramps
abdominal cramps	finding_site_of	skeletal muscle tissue
abdominal cramp	finding_site_of	structure of stomach
abdominal cramps	isa	stomach cramps
abdominal cramps	subset_includes_concept	fda cdrh terminology
[d]abdominal cramps	subset_includes_concept	health effect - clinical code
abdominal distention	classified_as	enlargement abdomen
distended abdomen	classified_as	abdomen enlargement
abdominal swelling	classified_as	bloated feeling
distended abdomen	classified_as	bloated abdomen
abdominal distension	classified_as	bloating
swollen abdomen	classified_as	bloating
abdominal distention	classified_as	enlarged abdomen
abdominal swelling	classified_as	bloating feelings
abdominal distension	classified_as	gassiness
distended abdomen	classified_as	abdomen feels bloated
abdominal swelling	classified_as	bloating symptoms
abdominal distention	classified_as	distention
abdominal swelling	has_manifestation	donohue syndrome
abdominal distention	has_manifestation	puerto rican infant hypotonia syndrome
abdominal swelling	classified_as	feeling bloated
distended abdomen	classified_as	meteorism
abdominal bloating	classified_as	abdominal bloating
abdomen distended	classified_as	bloating symptom
[d]abdominal swelling	classified_as	enlarged abdomen
swelling; abdomen	classified_as	bloating symptoms
abdomen distended	classified_as	abdominal bloated
abdomen distended	classified_as	distension nos
abdominal distention	associated_finding_of	symptom
swelling abdomen	associated_finding_of	symptom
abdominal bloating	inverse_isa	symptoms; abdomen
abdominal swelling	has_defining_characteristic	chronic functional constipation
abdominal distension	inverse_isa	digestive system finding
swelling abd	inverse_isa	digestive system observation
abdomen distention	finding_site_of	gastrointestinal system
abdomen distended	associated_morphology_of	swelling
abdominal swellings	associated_morphology_of	swelling
bloating	finding_method_of	procedure
abdominal distention	classified_as	tympanites
swollen;abdomen	classified_as	distention
[d]abdominal swelling	classified_as	bloating feeling
abdominal distention	classified_as	bloating abdominal
swollen abdomen	inverse_isa	distension
abdominal distension	subset_includes_concept	pediatric adverse events terminology
abdominal distension	subset_includes_concept	nichd terminology
distended abdomen	mapped_from	[d]abdominal mass
swollen abdomen	mapped_from	abdominal lump
swelling of abdomen	inverse_isa	digestive system observation
abdominal distention	inverse_isa	gastrointestinal system finding
abdominal distension	associated_morphology_of	swellings
abdominal distention	classified_as	abdomen enlarged
[d]abdominal swelling	classified_as	bloating nos
abdominal swelling	classified_as	abdominals bloated
swelling abdomen	classified_as	enlarging abdomen
abdomen; swelling	classified_as	tympanites
intra-abdominal; swelling	classified_as	abdomen enlargement
lump; intra-abdominal	possibly_equivalent_to	swelling; intra-abdominal
mass abdomen	associated_finding_of	[d]symptoms
[d]abdominal lump	inverse_isa	abnormality of abdomen morphology
mass in abdomen	isa	abdominal neoplasms
[d]abdominal lump	isa	polyp of cervix uteri
[d]abdominal lump	isa	intestines polyps
abdomen mass	isa	appendicular mucocele
abdominal mass	isa	ovarian cystic mass
mass abdomen	isa	pancreatic cyst
abdominal mass	isa	pseudocyst of pancreas
abdominal masses	isa	pseudocysts pancreatic
[d]abdominal mass	isa	placental polyp
abdominal mass	isa	hemangioma intra-abdom
mass abdominal	isa	polyp; corpus uteri
abdominal mass	isa	polyp of vagina
abdomen mass	isa	stomach; polyp
mass in abdomen	isa	polyps of stomach
[d]abdominal mass	isa	liver mass
abdominal mass	isa	hepatic mass
abdominal lump	isa	mass ovary
abdominal lump	isa	cyst of the vagina
abdominal lumps	isa	gallbladder polyps
abdominal lump	isa	polyp of gallbladder
abdominal mass	isa	kidney mass
lump abdominal	isa	liver cyst
abdominal mass	isa	fallopian tube; cyst
mass in abdomen	isa	hamartoma of stomach
[d]abdominal lump	isa	adrenal mass
[d]abdominal lump	isa	polyp; ureter
[d]abdominal lump	isa	pelvic lump
abdominal mass	isa	cervical warts
abdominal lump	isa	condyloma acuminatum of cervix
abdominal lump	isa	intestinal mass
abdominal mass	associated_morphology_of	a mass
mass abdominal	mapped_to	belly bloating
abdominal mass	mapped_to	pelvic mass
[d]abdominal lump	isa	cervical polyps
abdominal mass nos	isa	intestinal polyp
intra-abdominal; mass	isa	appendix mucocele
abdominal; mass	isa	ovarian cyst
abdominal lump	isa	pancreatic cysts
[d]abdominal mass	isa	pancreatic pseudocyst
[d]abdominal mass	isa	pneumatosis cystoides intestinalis
abdominal lump	isa	polyp of corpus uteri
lump abdomen	isa	corpus uteri; polyp
abdomen lump	isa	ovarian mass
abdominal mass	isa	vagina; cyst
[d]abdominal mass	isa	gallbladder polyp
abdominal lump	isa	renal mass
[d]abdominal mass	isa	anal polyp
mass abdominal	isa	hepatic cyst
abdomen lumps	isa	simple renal cyst
lump; intra-abdominal	isa	cyst; urethra
[d]abdominal mass	isa	splenic cyst
abdomen lump	isa	colon cancer stage ii
mass;abdominal	isa	biliary cyst
[d]abdominal mass	isa	mass of prostate
abdominal mass nos	isa	prostatic mass
mass in abdomen	isa	condyloma of the cervix
abdominal lump	isa	condylomata acuminata of the vagina
[d]abdominal lump	isa	gastric mass
abdominal lumps	isa	mass of bowel
abdomen lump	disease_may_have_finding	nephroblastoma
[d]abdominal lump	disease_may_have_finding	ovarian epithelial cancer stage iii
[d]abdominal mass	disease_may_have_finding	stage i renal wilms' tumor
mass; abdominal	disease_may_have_finding	stage ii kidney nephroblastoma
[d]abdominal mass	disease_may_have_finding	metastatic wilm's tumor
abdominal mass nos	disease_may_have_finding	stage v wilms tumor
abdominal mass nos	disease_may_have_finding	recurrent kidney adenosarcoma
lump abdomen	disease_may_have_finding	epithelial predominant renal adenosarcoma
abdominal mass	disease_may_have_finding	blastema predominant renal adenosarcoma
mass abdomen	disease_may_have_finding	stromal predominant wilms tumor
[d]abdominal mass	disease_may_have_finding	mucinous cystadenocarcinoma ovary
abdominal mass	disease_may_have_finding	relapsed ovarian germ cell tumor
[d]abdominal mass	disease_may_have_finding	ovarian teratoma
abdominal mass	disease_may_have_finding	ovarian mixed germ cell tumor
abdominal masses	disease_may_have_finding	desmoplastic small-cell tumors
intra-abdominal; lump	disease_may_have_finding	bile duct; cystadenoma
abdominal mass	disease_may_have_finding	pancreatic cystadenoma
abdominal mass	disease_may_have_finding	endometrioid cancer of the ovary
abdominal mass	disease_may_have_finding	undifferentiated carcinoma of ovary
abdominal mass	disease_may_have_finding	ovarian neoplasm malignant granulosa cell
abdomen lump	disease_may_have_finding	yolk sac tumour of ovary
abdominal lump	disease_may_have_finding	adrenal gland neuroblastoma
lump abdomen	disease_may_have_finding	pediatric ovarian germ cell tumor
abdominal mass	disease_may_have_finding	recurrent hepatoblastoma
abdominal mass	disease_may_have_finding	ovarian adenocarcinoma
[d]abdominal mass	disease_may_have_finding	monodermal teratoma
[d]abdominal lump	disease_may_have_finding	adult kidney adenosarcoma
abdominal masses	disease_may_have_finding	childhood ovarian choriocarcinoma
abdominal mass	disease_may_have_finding	childhood immature teratoma of ovary
abdominal mass	disease_may_have_finding	childhood teratoma of ovary
abdominal mass	disease_may_have_finding	pediatric ovarian endodermal sinus neoplasm
intra-abdominal; mass	disease_may_have_finding	wilms tumor
abdominal mass	disease_may_have_finding	clear cell myomelanocytic tumor
abdominal masses	disease_may_have_finding	extrahepatic bile duct mcn
abdominal mass nos	disease_may_have_finding	hereditary ovarian carcinoma
abdominal; mass	disease_may_have_finding	cystadenoma of intrahepatic bile duct
abdominal mass	disease_may_have_finding	mature ovarian teratoma
abdomen mass	disease_may_have_finding	mixed hepatoblastoma with teratoid features
mass in abdomen	disease_may_have_finding	nonanaplastic renal wilms' tumor
abdomen masses	disease_may_have_finding	ovarian cystic teratoma
abdominal lumps	disease_may_have_finding	ovarian serous adenocarcinoma
abdomen lumps	disease_may_have_finding	ovarian solid teratoma
[d]abdominal mass	disease_may_have_finding	ovarian transitional cell cancer
lump; intra-abdominal	disease_may_have_finding	pancreatic serous cystadenoma
mass in abdomen	disease_may_have_finding	stage ii hepatoblastoma
abdominal mass	disease_may_have_finding	postsurgical stage iv hepatoblastoma
abdomen mass	disease_may_have_finding	postsurgical stage i hepatoblastoma
[d]abdominal lump	disease_may_have_finding	small cell undifferentiated hepatoblastoma
abdominal mass	disease_may_have_finding	burkitt's lymphoma of small intestine
abdominal lump	disease_may_have_finding	figo stage iiia ovarian carcinoma
[d]abdominal mass	disease_may_have_finding	stage iiic ovarian epithelial cancer
abdominal lump	disease_may_have_finding	stage iv ovarian embryonal carcinoma
abdominal mass	disease_may_have_finding	stage iv ovarian polyembryoma
abdominal mass nos	disease_may_have_finding	cell granulosa ovary tumor
abdominal lump	disease_may_have_finding	benign struma ovarii
[d]abdominal mass	disease_may_have_finding	polyembryoma of ovary
abdominal mass	disease_may_have_finding	malignant ovarian clear cell tumor
intra-abdominal; lump	disease_may_have_finding	malignant ovarian endometrioid tumor
abdominal lump	disease_may_have_finding	malignant ovarian mucinous tumor
mass;abdominal	disease_may_have_finding	malignant ovarian serous tumor
[d]abdominal lump	disease_may_have_finding	malignant ovarian transitional cell tumor
lump; intra-abdominal	disease_may_have_finding	ovarian biphasic or triphasic teratoma
[d]abdominal mass	disease_may_have_finding	ovarian clear cell adenocarcinoma
lump abdomen	disease_may_have_finding	ovarian dermoid cyst with adenocarcinoma
mass in abdomen	disease_may_have_finding	ovarian dermoid cyst with angiosarcoma
abdomen lumps	disease_may_have_finding	ovarian dermoid cyst with leiomyosarcoma
mass in abdomen	disease_may_have_finding	ovarian dermoid cyst with melanoma
abdomen masses	disease_may_have_finding	pancreatic mucinous-cystic neoplasm
mass; abdominal	disease_may_have_finding	pancreatic serous cystic neoplasm
mass;abdominal	disease_may_have_finding	uterine carcinosarcoma
abdominal mass nos	disease_may_have_finding	ossifying renal tumor
abdominal mass	disease_may_have_finding	clear cell adenocarcinofibroma of ovary
abdominal mass	disease_may_have_finding	ovarian small cell carcinoma
[d]abdominal mass	disease_may_have_finding	mucinous adenocarcinofibroma of ovary
abdominal lump	disease_may_have_finding	pancreatic serous adenoma
[d]abdominal mass	disease_may_have_finding	pancreatic macrocystic serous cystadenoma
abdominal mass nos	disease_may_have_finding	pancreatic solid serous adenoma
abdominal mass	disease_may_have_finding	ovarian adenocarcinoma serous high grade
lump; intra-abdominal	disease_may_have_finding	figo stage iii ovarian cancer
abdominal lump	disease_may_have_finding	figo stage iiib ovarian cancer
mass;abdominal	disease_may_have_finding	stage iva ovarian epithelial cancer
abdominal lumps	disease_may_have_finding	stage iiic ovarian cancer
[d]abdominal lump	disease_may_have_finding	refractory hepatoblastoma
[d]abdominal lump	disease_may_have_finding	platinum-resistant ovarian cancer
abdominal mass	disease_may_have_finding	brca-associated ovarian carcinoma
mass; intra-abdominal	disease_may_have_finding	recurrent brca- associated ovarian carcinoma
mass abdominal	disease_may_have_finding	stage i ovarian dysgerminoma
abdominal mass	disease_may_have_finding	stage iii ovarian dysgerminoma
abdominal lumps	disease_may_have_finding	stage iv ovarian dysgerminoma
lump abdomen	disease_may_have_finding	stage iv ovarian teratoma
abdomen lumps	disease_may_have_finding	stage iv ovarian carcinoma
abdominal mass	disease_may_have_finding	ovarian cancer stage iia
[d]abdominal mass	disease_may_have_finding	ovarian cancer stage iib
abdominal mass	disease_may_have_finding	figo stage iiic ovarian cancer
lump; intra-abdominal	disease_may_have_finding	recurrent ovarian adenocarcinoma
abdominal mass nos	disease_may_have_finding	recurrent ovarian serous adenocarcinoma
abdominal mass	disease_may_have_finding	recurrent ovarian mucinous adenocarcinoma
mass abdomen	disease_may_have_finding	recurrent ovarian clear cell adenocarcinoma
mass in abdomen	disease_may_have_finding	recurrent malignant ovarian brenner tumor
abdominal mass	disease_may_have_finding	recurrent ovarian transitional cell carcinoma
mass abdomen	disease_may_have_finding	recurrent uterine corpus carcinosarcoma
mass in abdomen	disease_may_have_finding	advanced endometrial carcinosarcoma
mass abdominal	disease_may_have_finding	unresectable ovarian serous adenocarcinoma
lump abdominal	disease_may_have_finding	metastatic ovarian serous adenocarcinoma
[d]abdominal mass	disease_may_have_finding	advanced ovarian carcinoma
[d]abdominal mass	disease_may_have_finding	locally advanced ovarian carcinoma
abdominal mass nos	disease_may_have_finding	unresectable ovarian carcinoma
abdominal mass	disease_may_have_finding	recurrent ovarian undifferentiated carcinoma
abdomen mass	disease_may_have_finding	metastatic ovarian carcinosarcoma
abdominal masses	disease_may_have_finding	advanced ovarian serous adenocarcinoma
abdominal lumps	disease_may_have_finding	metastatic ovarian clear cell adenocarcinoma
abdominal mass	disease_may_have_finding	refractory ovarian serous adenocarcinoma
abdominal lump	disease_may_have_finding	metastatic ovarian undifferentiated carcinoma
abdominal mass	disease_may_have_finding	refractory ovarian adenocarcinoma
abdominal neoplasm	associated_morphology_of	tumour nos
tumor of abdomen	pathological_process_of	neoplastic process
tumor of abdomen	pathological_process_of	neoplastic processes
tumor abdominal	isa	anal neoplasm
abdominal tumors	isa	neopl biliary tract
abdominal neoplasm	isa	bladder neoplasm
tumor of abdomen	isa	neoplasm of bladder
abdomen tumors	isa	neoplasm of cervix
abdominal neopl	isa	mole;malignant
neoplasm of abdomen	isa	neoplasm of endometrium
abdominal neopl	isa	fallopian tube neoplasm
abdominal neoplasm	isa	tumor of the intestines
abdominal neoplasm	isa	intestinal neopl
abdominal neoplasm	isa	pancreatic tumors
abdominal neoplasm	isa	abdominal wall neoplasm nos
abdominals tumors	isa	retroperitoneal neoplasm
abdominal tumours	isa	neoplasm of the ureter
abdominal neoplasm	isa	urethra neoplasm
tumour of abdomen	isa	uterine neoplasm
abdominal neoplasm	isa	vaginal neoplasms
tumour of abdomen	isa	benign cervix uteri neoplasm
abdomen tumors	isa	benign uterine neoplasm nos
abdominal neoplasm	isa	benign neoplasm of vagina
abdomen neoplasm	isa	benign prostatic neoplasm
abdominal tumor	isa	benign ureteral tumor
tumor abdominal	isa	neoplasm of seminal vesicle
abdomen neoplasm	isa	benign seminal vesicle neoplasm
abdomen tumors	isa	neopl ovarian
abdominals tumors	isa	endomet intraepithl neop
abdominal neoplasm	associated_morphology_of	neoplasms
tumor abdominal	associated_morphology_of	neoplasm
abdominal neopl	finding_site_of	anatomical structure
abdominal neoplasm	isa	neoplasm biliary tract
abdominal neoplasm	isa	bladder neoplasms
abdominal neopl	isa	cervix tumors
tumor of abdomen	isa	hydatidiform mole; malignant
abdomen tumors	isa	tumor of fallopian tube
abdomen tumours	isa	intestine neoplasm
abdomen neoplasm	isa	pancreatic neoplasm
abdominal tumours	isa	prostatic neoplasms
tumor of abdomen	isa	urethral neoplasms
abdominal neoplasms	isa	vagina neoplasms
tumour of abdomen	isa	benign uterine cervix tumor
abdominal tumor	isa	benign tumors vaginal
abdominal tumor	isa	benign prostatic tumour
tumour of abdomen	isa	benign neoplasm of ureter
abdominal neoplasms	isa	abdominal desmoid
tumour of abdomen	isa	intravenous leiomyomatosis of uterus
abdominal tumours	isa	benign tumor of seminal vesicle
abdomen neoplasm	isa	placenta neoplasms
tumour of abdomen	isa	deciduomas
tumor abdominal	isa	benign placental tumor
abdominal tumor	isa	ovarian cancer
abdominal neoplasms	isa	endometrial glandular dysplasia
abdomen neoplasm	associated_morphology_of	tumor
tumor abdomen	finding_site_of	anatomical structure
abdominal pain	contraindicated_with_disease	magnesium citrate
abdominal pain	contraindicated_with_disease	docusate sodium
abdominal pains	contraindicated_with_disease	docusate calcium
abdominal pain	may_treat	alosetron hcl
abdominal pain	may_treat	elagolix
abdominal pain	classified_as	abdominal colic
pain; abdominal	classified_as	colic
abdominal pain	classified_as	peritoneal pain
abdominal pain	classified_as	abdominal crampy pains
abdominal pain	classified_as	gastralgia
abdominal pain	classified_as	[d]colic nos
pain abdo	mapped_to	pain in flank
abd. pain	mapped_to	stomach cramps
abdominalgia	classified_as	abdominal cramp
pain abdominal	classified_as	gastric pain
pain; abdominal	classified_as	colic [d]
abdominal pain	related_to	indigestion
abdominal pains	related_to	peritoneal disorder nos
[d]abdominal pain	related_to	disease of stomach
abdominal pain	has_manifestation	sickle cell anaemia
abdominal pain	has_manifestation	fabry disease
abdominal pain	has_manifestation	crohn's disease
unspecified abdominal pain	has_manifestation	hereditary fructose intolerance
abdominal pain	has_manifestation	cyclical vomiting syndrome
abdominal pain	has_manifestation	variegate porphyria
abdominal; pain	has_manifestation	acute; intermittent porphyria
