tamibarotene	target	retinoic acid receptor alpha
methotrimeprazine	target	dopamine d3 receptor
avibactam	target	beta-lactamase
pravastatin	target	histone deacetylase 2
ave9633	target	myeloid cell surface antigen cd33
2-(4-chloro-phenylamino)-nicotinic acid	target	nmra-like family domain-containing protein 1
azithromycin	target	canalicular multispecific organic anion transporter 1
decamethonium	target	muscle-type nicotinic acetylcholine receptor
2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-n-ethylthieno[2,3-d]pyrimidine-6-carboxamide	target	heat shock protein hsp 90-alpha
quinonoid 7,8-tetrahydrobiopterin	target	phenylalanine-4-hydroxylase
copper	target	alpha-2-antiplasmin
serine	target	cholinesterase
thiabendazole	target	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial
fluphenazine	target	5-hydroxytryptamine receptor 2b
midostaurin	target	tyrosine-protein kinase jak1
bezafibrate	target	retinoic acid receptor rxr-gamma
sunitinib	target	cyclin-g-associated kinase
primaquine	target	heat shock protein hsp 90-alpha
nifurtimox	target	nitroreductases
milrinone	target	cyclic nucleotide phosphodiesterase pde3a
1-[2-(4-ethoxy-3-fluoropyridin-2-yl)ethyl]-3-(5-methylpyridin-2-yl)thiourea	target	gag-pol polyprotein
atenolol	target	5-hydroxytryptamine receptor 1a
b-nonylglucoside	target	pancreatic triacylglycerol lipase
[5-amino-1-(4-fluorophenyl)-1h-pyrazol-4-yl][3-(piperidin-4-yloxy)phenyl]methanone	target	mitogen-activated protein kinase 14
tenecteplase	target	keratin, type ii cytoskeletal 8
cilnidipine	target	voltage-dependent l-type calcium channel
dicoumarol	target	quinone oxidoreductase
ipratropium	target	muscarinic acetylcholine receptor m3
flupentixol	target	dopamine d2 receptor
fosfluconazole	target	lanosterol 14-alpha demethylase
guanosine-5'-triphosphate	target	gtpase hras
rifabutin	target	heat shock protein hsp 90-alpha
vinblastine	target	tubulin alpha-1a chain
levofloxacin	target	dna gyrase subunit a
5-(2-methylpiperazine-1-sulfonyl)isoquinoline	target	camp-dependent protein kinase inhibitor alpha
aprotinin	target	kallikrein-1
n-cyclopentyl-n-cyclobutylformamide	target	alcohol dehydrogenase 1a
ore-1001	target	carboxypeptidase n subunit 2
penfluridol	target	mu-type opioid receptor
bezafibrate	target	peroxisome proliferator-activated receptor gamma
calcium citrate	target	protein s100-b
virginiamycin m1	target	streptogramin a acetyltransferase
perifosine	target	mitogen-activated protein kinase 1
triazolam	target	gaba-a receptor; anion channel
glutathione	target	microsomal glutathione s-transferase 1
prednisolone phosphate	target	annexin a1
fluorescein	target	protein arginine n-methyltransferase 1
astemizole	target	sodium/nucleoside cotransporter 1
baclofen	target	gaba-a receptor; anion channel
dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1h,5h)-pyrimidinedione	target	gamma-aminobutyric acid receptor subunit alpha-3
4-methyl-1,2-benzenediol	target	catechol 1,2-dioxygenase
fasudil	target	protein kinase c epsilon type
fumaric acid	target	egl nine homolog 1
gentian violet	target	substance-k receptor
spironolactone	target	3-oxo-5-alpha-steroid 4-dehydrogenase
entrectinib	target	proto-oncogene tyrosine-protein kinase receptor ret
dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1h,5h)-pyrimidinedione	target	gamma-aminobutyric acid receptor subunit alpha-6
vadadustat	target	egl nine homolog 2
nedocromil	target	fmet-leu-phe receptor
piperonyl butoxide	target	cytochrome p450
captopril	target	beta-lactamase class b vim-2
ibrutinib	target	redox-regulatory protein fam213a
6-(2-fluorophenyl)-n-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	target	cyclin-dependent kinase 2
levosulpiride	target	d(1a) dopamine receptor
benzocaine	target	sodium channel protein type 3 subunit alpha
somatostatin	target	somatostatin receptor type 3
diethylstilbestrol	target	sodium-dependent serotonin transporter
delavirdine	target	reverse transcriptase/rnaseh
idd594	target	aldose reductase
ruxolitinib	target	calcium/calmodulin-dependent protein kinase type 1g
masoprocol	target	estradiol 17-beta-dehydrogenase 2
axitinib	target	aurora kinase c
lacosamide	target	carbonic anhydrase 2
adenosine phosphate	target	camp-specific 3',5'-cyclic phosphodiesterase 4b
sevoflurane	target	potassium channel subfamily k member 9
acalabrutinib	target	tyrosine-protein kinase txk
prephenic acid	target	chorismate mutase aroh
n,n-dimethylformamide	target	chymotrypsin-like elastase family member 1
methapyrilene	target	5-hydroxytryptamine receptor 2a
linagliptin	target	prolyl endopeptidase fap
ketotifen	target	d(3) dopamine receptor
beta-d-galactopyranuronic acid	target	algq2
androstenedione	target	aromatase
sulfathiazole	target	dihydropteroate synthetase
immucillin-g	target	purine nucleoside phosphorylase
cariprazine	target	d(1a) dopamine receptor
sunitinib	target	dual specificity mitogen-activated protein kinase kinase 6
2,4-diamino-6-[n-(3',5'-dimethoxybenzyl)-n-methylamino]pyrido[2,3-d]pyrimidine	target	dihydrofolate reductase
axitinib	target	vascular endothelial growth factor receptor 3
mebhydrolin	target	histamine h1 receptor
d-tartaric acid	target	d-3-phosphoglycerate dehydrogenase
lorlatinib	target	high affinity nerve growth factor receptor
clozapine	target	dopamine receptor
paliperidone	target	dopamine d2 receptor
2-[(formyl-hydroxy-amino)-methyl]-heptanoic acid [1-(2-hydroxymethyl-pyrrolidine-1-carbonyl)-2-methyl-propyl]-amide	target	peptide deformylase 2
bosutinib	target	ephrin type-b receptor 2
budesonide	target	androgen receptor
pidolic acid	target	orexin
quercetin	target	estradiol 17-beta-dehydrogenase 2
ethylestrenol	target	androgen receptor
nortriptyline	target	5-hydroxytryptamine receptor 2b
5-hydroxymethyl-chonduritol	target	alpha-amylase 2b
glutathione disulfide	target	glutathione peroxidase
metanitrophenyl-alpha-d-galactoside	target	heat-labile enterotoxin b chain
desoxycortone	target	glucocorticoid receptor
hexanoyl-coa	target	enoyl-coa hydratase, mitochondrial
benzocaine	target	sodium channel protein type 11 subunit alpha
chlorphenamine	target	mbt domain-containing protein 1
atropine	target	glycine receptor subunit alpha-1
rimiducid	target	serine/threonine-protein kinase mtor
zinc acetate	target	protein disulfide-isomerase a3
metamfetamine	target	chromaffin granule amine transporter
apoptone	target	apoptosis regulator bcl-2
sulpiride	target	d(3) dopamine receptor
danazol	target	estrogen receptor
gpi-1485	target	peptidyl-prolyl cis-trans isomerase fkbp1a
troglitazone	target	indoleamine 2,3-dioxygenase 1
n1-cyclopentyl-n2-(thiazol-2-yl)oxalamide	target	methionine aminopeptidase
phenyl ethenesulfonate	target	tyrosine-protein phosphatase yoph
tris(hydroxyethyl)aminomethane	target	chlorocatechol 1,2-dioxygenase
acetylsalicylic acid	target	endothelin-1 receptor
o-[2-(1,3-dioxo-1,3-dihydro-2h-isoindol-2-yl)ethyl] (4-chlorophenyl)thiocarbamate	target	gag-pol polyprotein
aspartate semialdehyde	target	aspartate-semialdehyde dehydrogenase
zinc acetate	target	triosephosphate isomerase
ssr-126517e	target	coagulation factor x
sp-876	target	thymidylate synthase
histidyl-adenosine monophosphate	target	histidine--trna ligase
asenapine	target	alpha-1a adrenergic receptor
sumatriptan	target	5-hydroxytryptamine receptor 1a
sunitinib	target	dual specificity mitogen-activated protein kinase kinase 2
6-phenyl-4(r)-(7-phenyl-heptanoylamino)-hexanoic acid	target	phospholipase a2, membrane associated
coenzyme a	target	acyl-coa-binding protein
(2s)-hydroxy(4-hydroxyphenyl)ethanoic acid	target	4-hydroxymandelate synthase
glecaprevir	target	ns3 protease
nintedanib	target	tyrosine-protein kinase receptor tie-1
quizartinib	target	myosin light chain kinase, smooth muscle
zinc	target	metallothionein-2
dronedarone	target	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3
methyprylon	target	gaba(a) receptor
prochlorperazine	target	dopamine d2 receptor
metamfetamine	target	alpha-2a adrenergic receptor
montelukast	target	sodium-dependent dopamine transporter
nintedanib	target	5'-amp-activated protein kinase catalytic subunit alpha-1
oxybutynin	target	5-hydroxytryptamine receptor 2b
ceritinib	target	potassium voltage-gated channel subfamily h member 2
s-palmitoyl-l-cysteine	target	trafficking protein particle complex subunit 6b
gatifloxacin	target	dna gyrase subunit b
dihydroergotamine	target	cytochrome p450 3a4
estradiol dienanthate	target	estrogen receptor beta
prothrombin	target	coagulation factor xiii a chain
glutamine hydroxamate	target	glutamine--fructose-6-phosphate aminotransferase [isomerizing]
propiverine	target	voltage-dependent l-type calcium channel subunit alpha-1c
dopamine	target	fad-linked sulfhydryl oxidase alr
eperisone	target	muscarinic acetylcholine receptor m2
nitromethyldethia coenzyme a	target	citrate synthase, mitochondrial
prednisolone phosphate	target	glucocorticoid receptor
quercetin	target	bifunctional epoxide hydrolase 2
nilotinib	target	ephrin type-b receptor 6
4-(4-fluorobenzyl)piperidine	target	beta-secretase 1
sodium citrate	target	carbonic anhydrase
dimethyl fumarate	target	transcription factor p65
zinc acetate	target	copper chaperone for superoxide dismutase
trientine	target	carbonic anhydrase 3
selpercatinib	target	fibroblast growth factor receptor 1
eprosartan	target	type-2 angiotensin ii receptor
archexin	target	rac-alpha serine/threonine-protein kinase
neratinib	target	tyrosine-protein kinase hck
5-[bis(2-bromoethyl)amino]-n-(2,3-dioxopropyl)-2,4-dinitrobenzamide	target	oxygen-insensitive nad(p)h nitroreductase
pyridoxal phosphate	target	glutamate decarboxylase-like protein 1
n-(3-cyclopropyl(5,6,7,8,9,10-hexahydro-2-oxo-2h-cycloocta[b]pyran-3-yl)methyl)phenylbenzensulfonamide	target	gag-pol polyprotein
copper	target	phosphatidylethanolamine-binding protein 1
menadione	target	prothrombin
halofantrine	target	fe(ii)-protoporphyrin ix
inhibitor of p38 kinase	target	mitogen-activated protein kinase 14
buspirone	target	dopamine d3 receptor
artenimol	target	heterogeneous nuclear ribonucleoprotein d0
thymidine-5'-thiophosphate	target	dna polymerase i
ampicillin	target	solute carrier family 15 member 2
l-erythro-7,8-dihydrobiopterin	target	pteridine reductase 1
eicosapentaenoic acid	target	prostaglandin g/h synthase 1
ditiocarb	target	carbonic anhydrase 9
desipramine	target	beta-1 adrenergic receptor
allyl-{4-[3-(4-bromo-phenyl)-benzofuran-6-yloxy]-but-2-enyl}-methyl-amine	target	squalene--hopene cyclase
pipamazine	target	5-hydroxytryptamine receptor 6
citric acid	target	glutamine synthetase 1
n-[(2s,3s)-4-[2-[(5s)-3a,4,5,6,7,7a-hexahydro-1,3-benzodioxol-5-yl]ethyl-[3-(1,3-dioxoisoindol-2-yl)propanoyl]amino]-3-hydroxy-1-phenylbutan-2-yl]-3,5-dimethoxy-4-phenylmethoxybenzamide	target	plasmepsin-2
tibolone	target	sodium-dependent serotonin transporter
irinotecan	target	canalicular multispecific organic anion transporter 1
terazosin	target	alpha-1d adrenergic receptor
indinavir	target	protease
o-decyl hydrogen thiocarbonate	target	3-oxoacyl-[acyl-carrier-protein] synthase 3
benzatropine	target	membrane-associated progesterone receptor component 1
adenine	target	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
ascorbic acid	target	egl nine homolog 3
fedratinib	target	tyrosine-protein kinase lck
troglitazone	target	estrogen-related receptor gamma
gc-373	target	replicase polyprotein 1ab
oleic acid	target	fatty acid-binding protein, liver
ethanol	target	vascular cell adhesion protein 1
chlortalidone	target	carbonic anhydrase 5b, mitochondrial
nicardipine	target	adrenergic receptor alpha-1
fedratinib	target	dual specificity protein kinase ttk
thymidine monophosphate	target	dna polymerase iii subunit epsilon
n-[4-(2,4-dimethyl-thiazol-5-yl)-pyrimidin-2-yl]-n',n'-dimethyl-benzene-1,4-diamine	target	cyclin-a2
estriol succinate	target	sex hormone-binding globulin
niclosamide	target	aurora kinase a
carmustine	target	rna
dinoprostone	target	solute carrier family 22 member 6
2-(3'-methoxyphenyl) benzimidazole-4-carboxamide	target	poly [adp-ribose] polymerase 1
3-(4-carbamoyl-1-carboxy-2-methylsulfonyl-buta-1,3-dienylamino)-indolizine-2-carboxylic acid	target	beta-lactamase
brimonidine	target	5-hydroxytryptamine receptor 1a
adenosine-5-diphosphoribose	target	lactaldehyde reductase
isoetharine	target	beta-2 adrenergic receptor
montelukast	target	muscarinic acetylcholine receptor m1
suramin	target	reverse transcriptase/rnaseh
ruboxistaurin	target	serine/threonine-protein kinase rio3
ibuprofen	target	fatty acid-binding protein, liver
butenafine	target	enoyl-[acyl-carrier-protein] reductase [nadh]
pizotifen	target	alpha-2a adrenergic receptor
equine botulinum neurotoxin d immune fab2	target	botulinum neurotoxin type d
phthalic acid	target	retinoic acid receptor rxr-gamma
quercetin	target	glycogen phosphorylase, liver form
abt-341	target	dipeptidyl peptidase 4
(2e,4e)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoic acid	target	oxysterols receptor lxr-alpha
boceprevir	target	ns3/4a protein
crizotinib	target	mitogen-activated protein kinase kinase kinase 19
aldesleukin	target	interleukin-2 receptor
dyphylline	target	adenosine receptor a2a
cefalexin	target	penicillin-binding protein 3
phosphatidyl serine	target	diacylglycerol kinase delta
slx-4090	target	microsomal triglyceride transfer protein large subunit
ferrous sulfate anhydrous	target	hemoglobin subunit alpha
resiquimod	target	toll-like receptor 8
mefenamic acid	target	transient receptor potential cation channel subfamily a member 1
4-iodobenzo[b]thiophene-2-carboxamidine	target	prothrombin
ponesimod	target	sphingosine 1-phosphate receptor 1
adinazolam	target	gaba(a) receptor
miconazole	target	tyrosine-protein kinase fyn
remifentanil	target	mu-type opioid receptor
nintedanib	target	dual specificity protein kinase ttk
scopolamine	target	muscarinic receptor m1
fedratinib	target	dual specificity mitogen-activated protein kinase kinase 1
thymidine	target	thymidylate kinase
dodecanesulfonate ion	target	cholinesterase
methylergometrine	target	5-hydroxytryptamine receptor 1f
androstanolone	target	mineralocorticoid receptor
nintedanib	target	srsf protein kinase 3
5-(hexahydro-2-oxo-1h-thieno[3,4-d]imidazol-6-yl)pentanal	target	biotin/lipoyl attachment protein
sunitinib	target	serine/threonine-protein kinase d2
nilotinib	target	carbonic anhydrase 14
zanamivir	target	sialidase 3
ticagrelor	target	p2y purinoceptor 12
epinephrine	target	beta-1 adrenergic receptor
carboxymethylcellulose	target	solute carrier family 2, facilitated glucose transporter member 1
furtrethonium	target	muscarinic acetylcholine receptor m2
casopitant	target	sigma non-opioid intracellular receptor 1
dextromethorphan	target	sodium-dependent serotonin transporter
tubocurarine	target	zinc-activated ligand-gated ion channel
mezlocillin	target	carbonic anhydrase 2
midostaurin	target	platelet-derived growth factor receptor beta
theophylline	target	minor histocompatibility antigen h13
progesterone	target	corticosteroid-binding globulin
benzocaine	target	sodium channel protein type 4 subunit alpha
pterin-6-yl-methyl-monophosphate	target	dihydropteroate synthase
insulin tregopil	target	insulin receptor
estradiol cypionate	target	nuclear receptor subfamily 1 group i member 2
guselkumab	target	interleukin-23
omadacycline	target	30s ribosomal protein s8
geldanamycin	target	heat shock protein hsp 90-alpha
pipotiazine	target	dopamine d2 receptor
puromycin	target	60s ribosomal protein l15
(4as,4br,10bs,12as)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate	target	carbonic anhydrase 2
teniposide	target	atp-binding cassette sub-family g member 2
theophylline	target	poly [adp-ribose] polymerase 1
phenformin	target	5'-amp-activated protein kinase subunit beta-1
amiloride	target	acid-sensing ion channel 2
diethylene glycol diethyl ether	target	acetylcholinesterase
trilaciclib	target	cyclin-dependent kinase 5
quercetin	target	sorbitol dehydrogenase
midazolam	target	gaba a receptor alpha-5/beta-2/gamma-2
mecamylamine	target	neuronal acetylcholine receptor subunit alpha-7
flavin adenine dinucleotide	target	d-amino-acid oxidase
atropine	target	alpha-2a adrenergic receptor
metoclopramide	target	alpha-2a adrenergic receptor
sitosterol	target	dipeptidyl peptidase 4
2-(n-morpholino)ethanesulfonic acid	target	chymase
tetrahydrocannabivarin	target	g-protein coupled receptor 55
alpha-ergocryptine	target	alpha-1b adrenergic receptor
clotrimazole	target	prostaglandin g/h synthase 2
nintedanib	target	serine/threonine-protein kinase plk4
2-[1-methylhexyl]-4,6-dinitrophenol	target	succinate dehydrogenase flavoprotein subunit
dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1h,5h)-pyrimidinedione	target	gamma-aminobutyric acid receptor subunit alpha-2
cyproheptadine	target	multidrug resistance protein 1
lysine nz-carboxylic acid	target	beta-lactamase oxa-1
vazegepant	target	calcitonin gene-related peptide type 1 receptor
6-[2-(1h-indol-6-yl)ethyl]pyridin-2-amine	target	beta-secretase 1
pazopanib	target	protein-tyrosine kinase 6
2-deoxy-2-amino glucitol-6-phosphate	target	glucosamine-6-phosphate isomerase 1
astemizole	target	epidermal growth factor receptor
beta-d-glucose	target	myoglobin
canaline	target	ornithine aminotransferase, mitochondrial
prenylamine	target	myosin light chain kinase 2, skeletal/cardiac muscle
mosapride	target	sodium-dependent serotonin transporter
amoxapine	target	histamine h4 receptor
dextromethorphan	target	membrane-associated progesterone receptor component 1
palbociclib	target	ribosomal protein s6 kinase alpha-1
nabumetone	target	amine oxidase [flavin-containing] a
zonisamide	target	carbonic anhydrase 5b, mitochondrial
oxycinchophen	target	camp and camp-inhibited cgmp 3',5'-cyclic phosphodiesterase 10a
n-pyridoxyl-glycine-5-monophosphate	target	l-allo-threonine aldolase
metoclopramide	target	d(2) dopamine receptor
nadh	target	acyl carrier protein, mitochondrial
spiperone	target	d(4) dopamine receptor
methazolamide	target	carbonic anhydrase 13
s-hexylglutathione	target	glutathione s-transferase mu 4
4-(2-amino-1,3-thiazol-4-yl)phenol	target	leukotriene a-4 hydrolase
quinine	target	intermediate conductance calcium-activated potassium channel protein 4
alpha-benzyl-aminobenzyl-phosphonic acid	target	prostatic acid phosphatase
delavirdine	target	reverse transcriptase
oxametacin	target	arachidonate 5-lipoxygenase
ertugliflozin	target	sodium/glucose cotransporter 1
ebastine	target	alpha-2c adrenergic receptor
ethanol	target	equilibrative nucleoside transporter 1
gossypol	target	apoptosis regulator bcl-w
bromocriptine	target	5-hydroxytryptamine receptor 1b
ripretinib	target	platelet-derived growth factor receptor beta
peptide yy (3-36)	target	neuropeptide y receptor type 4
mycophenolic acid	target	inosine-5'-monophosphate dehydrogenase (impdh)
aflibercept	target	placenta growth factor
chlorpromazine	target	histamine h4 receptor
propiomazine	target	histamine h1 receptor
cefoxitin	target	penicillin-binding protein 1b
rucaparib	target	poly [adp-ribose] polymerase 10
thrombomodulin alfa	target	coagulation factor v
maprotiline	target	muscarinic acetylcholine receptor m1
d-serine	target	serpin b3
2-methoxy-3-isopropylpyrazine	target	epididymal-specific lipocalin-9
ajmaline	target	potassium voltage-gated channel subfamily d member 3
1-deaza-adenosine	target	adenosine deaminase
aminomethylcyclohexane	target	trypsin-1
fexofenadine	target	multidrug resistance protein 1
chlorpheniramine	target	sodium-dependent serotonin transporter
glycopyrronium bromide	target	muscarinic acetylcholine receptor m4
verapamil	target	two pore calcium channel protein 1
phencyclidine	target	glutamate nmda receptor; grin1/grin2a
atracurium	target	acetylcholine receptor
bromfenac	target	cyclooxygenase
proline	target	prolyl 4-hydroxylase subunit alpha-2
escitalopram	target	sodium-dependent serotonin transporter
medical cannabis	target	superoxide dismutase [cu-zn]
1,2-di-n-pentanoyl-sn-glycero-3-dithiophosphocholine	target	phospholipase c
pyridoxal phosphate	target	tyrosine aminotransferase
inosine	target	purine nucleoside phosphorylase deod-type
pergolide	target	alpha-2c adrenergic receptor
p-chlorobenzoic acid	target	4-chlorobenzoyl coa ligase
formic acid	target	molybdopterin synthase catalytic subunit
testosterone propionate	target	steroid 17-alpha-hydroxylase/17,20 lyase
cefalotin	target	solute carrier family 22 member 11
vincristine	target	multidrug resistance-associated protein 7
ferrous ascorbate	target	ferritin heavy chain
icaridin	target	odorant binding protein
paroxetine	target	serotonin receptors
1-[(2s)-4-(5-phenyl-1h-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine	target	serine/threonine-protein kinase chk1
fisetin	target	cyclin-dependent kinase 6
(2r,6s)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine	target	dihydrofolate reductase
aspartic acid	target	calcium-binding mitochondrial carrier protein aralar2
vemurafenib	target	raf proto-oncogene serine/threonine-protein kinase
epothilone d	target	tubulin alpha-8 chain
imexon	target	ribonucleoside-diphosphate reductase large subunit
ddp-225	target	sodium-dependent noradrenaline transporter
aranidipine	target	voltage-dependent l-type calcium channel subunit alpha-1c
methylergometrine	target	d(1a) dopamine receptor
1,3-propanediol	target	haloalkane dehalogenase
rescinnamine	target	angiotensin-converting enzyme
aluminum zirconium octachlorohydrex gly	target	sweat ducts
fedratinib	target	myotonin-protein kinase
meclozine	target	constitutive androstane receptor
clozapine	target	calmodulin-1
vandetanib	target	phosphorylase b kinase gamma catalytic chain, liver/testis isoform
nadh	target	nadp-dependent malic enzyme
asparagine	target	isoaspartyl peptidase/l-asparaginase
2-chlorophenol	target	mitogen-activated protein kinase 14
sitosterol	target	acetylcholinesterase
pantothenyl-aminoethanol-acetate pivalic acid	target	acetyl-coa acetyltransferase
sotalol	target	potassium voltage-gated channel subfamily h member 2
chlormadinone	target	cytochrome p450 2c19
idelalisib	target	phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform
nelipepimut-s	target	hla class i histocompatibility antigen, a-2 alpha chain
zinc chloride	target	complement c1q subcomponent subunit b
dodecyldimethylamine n-oxide	target	traf protein
framycetin	target	menin
ruboxistaurin	target	leucine-rich repeat serine/threonine-protein kinase 2
pseudoephedrine	target	tumor necrosis factor
vandetanib	target	fibroblast growth factor receptor 2
tirilazad	target	epidermal growth factor receptor
artenimol	target	pyruvate kinase
{(2s)-1-[n-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate	target	prothrombin
sumatriptan	target	5-hydroxytryptamine receptor 1b
6-carbamimidoyl-2-[2-hydroxy-6-(4-hydroxy-phenyl)-indan-1-yl]-hexanoic acid	target	prothrombin
pirbuterol	target	beta-2 adrenergic receptor
celecoxib	target	cyclooxygenase 2; prostaglandin g/h synthase-2; uncharacterized protein
brilliant blue g	target	p2x purinoceptor 7
3-fluoro-6-(4-fluorophenyl)-2-hydroxy-6-oxohexa-2,4-dienoic acid	target	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
oxytocin	target	vasopressin v1a receptor
4-iodopyrazole	target	mycocyclosin synthase
azelastine	target	histamine h2 receptor
retigabine	target	potassium voltage-gated channel subfamily kqt member 5
ergotamine	target	5-hydroxytryptamine receptor 1a
aripiprazole	target	muscarinic acetylcholine receptor m4
n-methyl-n-(methylbenzyl)formamide	target	renin
dolutegravir	target	sigma intracellular receptor 2
ceritinib	target	fibroblast growth factor receptor 3
tamoxifen	target	muscarinic acetylcholine receptor m4
auranofin	target	inhibitor of nuclear factor kappa-b kinase subunit beta
glycine	target	5-aminolevulinate synthase, nonspecific, mitochondrial
artenimol	target	60s ribosomal protein l10, putative
levorphanol	target	kappa-type opioid receptor
monothioglycerol	target	prolyl endopeptidase
d-leucyl-n-(4-carbamimidoylbenzyl)-l-prolinamide	target	prothrombin
midostaurin	target	interleukin-1 receptor-associated kinase 3
tizanidine	target	alpha-1b adrenergic receptor
2-hydroxy-5-({1-[(4-methylphenoxy)methyl]-3-oxoprop-1-enyl}amino)-l-tyrosine	target	phenylethylamine oxidase
terfenadine	target	tyrosine-protein kinase fyn
betrixaban	target	prothrombin
sodium tetradecyl sulfate	target	vitamin k-dependent protein c
v1003	target	kappa-type opioid receptor
oxacillin	target	solute carrier family 15 member 2
estrone	target	cytochrome p450 19a1
pramlintide	target	amylin receptor amy2
fostamatinib	target	dual specificity protein kinase clk2
nicardipine	target	muscarinic acetylcholine receptor m4
2-butyl-1-hydroxyguanidine	target	nitric oxide synthase, brain
bosentan	target	endothelin-1 receptor
viloxazine	target	sodium-dependent serotonin transporter
testosterone undecanoate	target	estrogen receptor alpha
4-(2-aminoethyl)-2-cyclohexylphenol	target	beta-secretase 1
cefalotin	target	prostaglandin g/h synthase 2
tofisopam	target	camp and camp-inhibited cgmp 3',5'-cyclic phosphodiesterase 10a
agalsidase alfa	target	globotriaosylceramide
glutamic acid	target	adenosine receptor a3
inositol 1,3,4,5-tetrakisphosphate	target	rac-alpha serine/threonine-protein kinase
zotepine	target	sodium-dependent serotonin transporter
fenoldopam	target	alpha-1d adrenergic receptor
felodipine	target	cytochrome p450 2c9
kanamycin	target	3-oxoacyl-[acyl-carrier-protein] synthase 3
desipramine	target	equilibrative nucleoside transporter 4
enzastaurin	target	rac-alpha serine/threonine-protein kinase
ziprasidone	target	dopamine d2 receptor
bretylium	target	beta-1 adrenergic receptor
atovaquone	target	cytochrome b
gentian violet	target	cytochrome p450 3a4
l-histidine beta naphthylamide	target	hut operon positive regulatory protein
zafirlukast	target	cysteinyl leukotriene receptor 1
benserazide	target	cytoplasmic zinc-finger protein
(r)-propylene glycol	target	lysozyme c
1-methyl ethyl 2-chloro-5-[[[(1-methylethoxy)thiooxo]methyl]amino]-benzoate	target	gag-pol polyprotein
amitriptyline	target	d(3) dopamine receptor
